index,LOC,ZC,CITY,BOUROUGHS_STATE,LAT,LONG,num_calls
278,Club/Bar/Restaurant,10021,NEW YORK,"MANHATTAN, NY",40.77116239,-73.9566294,35
279,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.7147337,-73.96677363,12
280,Club/Bar/Restaurant,11101,LONG ISLAND CITY,"QUEENS, NY",40.75444761,-73.93013645,121
281,Club/Bar/Restaurant,10016,NEW YORK,"MANHATTAN, NY",40.74135013,-73.98131059,18
282,Club/Bar/Restaurant,10025,NEW YORK,"MANHATTAN, NY",40.79513631,-73.96959389,41
283,Club/Bar/Restaurant,10026,NEW YORK,"MANHATTAN, NY",40.80275151,-73.95659798,22
284,Club/Bar/Restaurant,10033,NEW YORK,"MANHATTAN, NY",40.84706204,-73.93817525,33
285,Club/Bar/Restaurant,11385,RIDGEWOOD,"QUEENS, NY",40.7068971,-73.90311705,11
286,Club/Bar/Restaurant,11223,,"BROOKLYN, NY",40.60534388,-73.98183485,99
287,Club/Bar/Restaurant,11216,,"BROOKLYN, NY",40.67690761,-73.9503239,15
288,Club/Bar/Restaurant,10036,NEW YORK,"MANHATTAN, NY",40.76362248,-73.99701462,202
289,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86931906,-73.91673192,10
290,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.68296065,-73.95939451,19
291,Club/Bar/Restaurant,11226,,"BROOKLYN, NY",40.64631775,-73.9519899,47
292,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86522878,-73.91964383,55
293,Club/Bar/Restaurant,10461,BRONX,"BRONX, NY",40.85205434,-73.82903921,190
294,Club/Bar/Restaurant,10001,NEW YORK,"MANHATTAN, NY",40.75066178,-74.00343234,10
295,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.7205353,-73.99466441,29
296,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.7703909,-73.91268214,14
297,Club/Bar/Restaurant,11215,,"BROOKLYN, NY",40.67486925,-73.98154192,?
298,Club/Bar/Restaurant,10023,NEW YORK,"MANHATTAN, NY",40.77683657,-73.97921731,14
299,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72674376,-73.99168018,44
300,Club/Bar/Restaurant,10001,NEW YORK,"MANHATTAN, NY",40.74883018,-73.98551309,10
301,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.73971565,-74.00534434,22
302,Club/Bar/Restaurant,10016,NEW YORK,"MANHATTAN, NY",40.74089181,-73.98165715,36
303,Club/Bar/Restaurant,10033,NEW YORK,"MANHATTAN, NY",40.84681098,-73.93580082,14
304,Club/Bar/Restaurant,11423,HOLLIS,"QUEENS, NY",40.72970289,-73.77936693,11
305,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72587728,-73.9775339,14
306,Club/Bar/Restaurant,10033,NEW YORK,"MANHATTAN, NY",40.84672579,-73.93562018,11
307,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.73051434,-73.98470164,32
308,Club/Bar/Restaurant,10024,NEW YORK,"MANHATTAN, NY",40.78417568,-73.97758645,37
309,Club/Bar/Restaurant,11377,WOODSIDE,"QUEENS, NY",40.74621419,-73.91503078,27
310,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71965964,-73.99306996,62
311,Club/Bar/Restaurant,11217,,"BROOKLYN, NY",40.67821199,-73.97923002,37
312,Club/Bar/Restaurant,11215,,"BROOKLYN, NY",40.6605783,-73.99063597,26
313,Club/Bar/Restaurant,10011,NEW YORK,"MANHATTAN, NY",40.74462061,-74.00269222,11
314,Club/Bar/Restaurant,10028,NEW YORK,"MANHATTAN, NY",40.77623713,-73.95586787,23
315,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72579798,-73.97916828,41
316,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72870931,-74.00024174,34
317,Club/Bar/Restaurant,10040,NEW YORK,"MANHATTAN, NY",40.85701115,-73.93248689,147
318,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.71121192,-73.96593854,25
319,Club/Bar/Restaurant,10065,NEW YORK,"MANHATTAN, NY",40.76167795,-73.96045834,11
320,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.73426727,-74.00622072,17
321,Club/Bar/Restaurant,11417,OZONE PARK,"QUEENS, NY",40.67181585,-73.84309182,?
322,Club/Bar/Restaurant,10026,NEW YORK,"MANHATTAN, NY",40.80444141,-73.94790614,12
323,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76334753,-73.98905845,51
324,Club/Bar/Restaurant,10021,NEW YORK,"MANHATTAN, NY",40.76627668,-73.95641958,39
325,Club/Bar/Restaurant,10033,NEW YORK,"MANHATTAN, NY",40.85205828,-73.93477641,86
326,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76324872,-73.98913066,16
327,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71613509,-73.98946661,44
328,Club/Bar/Restaurant,10305,STATEN ISLAND,"STATEN ISLAND, NY",40.58966104,-74.06730402,36
329,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.72239575,-73.98801534,22
330,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72982208,-73.98077622,16
331,Club/Bar/Restaurant,11223,,"BROOKLYN, NY",40.59959958,-73.98581555,55
332,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76385801,-73.98869015,14
333,Club/Bar/Restaurant,10006,NEW YORK,"MANHATTAN, NY",40.70808154,-74.01444559,19
334,Club/Bar/Restaurant,11106,ASTORIA,"QUEENS, NY",40.76330097,-73.92820671,282
335,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72597827,-74.00133491,43
336,Club/Bar/Restaurant,11218,,"BROOKLYN, NY",40.64510255,-73.97047305,95
337,Club/Bar/Restaurant,10003,NYC,"MANHATTAN, NY",40.73260346,-73.98768155,11
338,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76430472,-73.98309468,53
339,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72110344,-73.99418095,50
340,Club/Bar/Restaurant,11385,RIDGEWOOD,"QUEENS, NY",40.70412645,-73.90171808,18
341,Club/Bar/Restaurant,10025,NEW YORK,"MANHATTAN, NY",40.80189077,-73.96842414,144
342,Club/Bar/Restaurant,10027,NEW YORK,"MANHATTAN, NY",40.81453554,-73.95914444,184
343,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.61567436,-74.03423242,41
344,Club/Bar/Restaurant,10457,BRONX,"BRONX, NY",40.85059339,-73.9011402,30
345,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71839401,-73.98920652,26
346,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.7622605,-73.98800456,102
347,Club/Bar/Restaurant,10075,NEW YORK,"MANHATTAN, NY",40.77303423,-73.95642599,30
348,Club/Bar/Restaurant,11105,ASTORIA,"QUEENS, NY",40.77867848,-73.91429249,18
349,Club/Bar/Restaurant,11221,,"BROOKLYN, NY",40.69440359,-73.93064653,16
350,Club/Bar/Restaurant,10033,NEW YORK,"MANHATTAN, NY",40.84682457,-73.93556225,66
351,Club/Bar/Restaurant,11217,,"BROOKLYN, NY",40.68148609,-73.97702246,18
352,Club/Bar/Restaurant,11215,,"BROOKLYN, NY",40.67085414,-73.98491359,14
353,Club/Bar/Restaurant,11106,ASTORIA,"QUEENS, NY",40.76154468,-73.92445081,289
354,Club/Bar/Restaurant,10032,NEW YORK,"MANHATTAN, NY",40.84413857,-73.93751656,15
355,Club/Bar/Restaurant,10011,NEW YORK,"MANHATTAN, NY",40.74268834,-74.0003717,130
356,Club/Bar/Restaurant,10022,NEW YORK,"MANHATTAN, NY",40.75676421,-73.96715332,44
357,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76804592,-73.9839385,26
358,Club/Bar/Restaurant,11216,,"BROOKLYN, NY",40.68220447,-73.93787741,49
359,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.68821529,-73.96278078,14
360,Club/Bar/Restaurant,10001,NEW YORK,"MANHATTAN, NY",40.74908619,-73.99389339,36
361,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76121189,-73.98690016,53
362,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71527342,-73.99168522,40
363,Club/Bar/Restaurant,11217,,"BROOKLYN, NY",40.68138729,-73.97707658,12
364,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.62838143,-74.02904041,54
365,Club/Bar/Restaurant,11105,ASTORIA,"QUEENS, NY",40.77350816,-73.91167435,14
366,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72231555,-73.98321356,10
367,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.73787622,-73.98850331,12
368,Club/Bar/Restaurant,11237,,"BROOKLYN, NY",40.70336533,-73.92634531,20
369,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.7274952,-73.98535176,32
370,Club/Bar/Restaurant,10011,NEW YORK,"MANHATTAN, NY",40.73877432,-74.00018404,32
371,Club/Bar/Restaurant,10023,NEW YORK,"MANHATTAN, NY",40.77758314,-73.97922791,24
372,Club/Bar/Restaurant,10453,BRONX,"BRONX, NY",40.8571179,-73.90482501,19
373,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72605395,-73.98353372,15
374,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72473066,-73.98145235,68
375,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.7221652,-73.98815969,72
376,Club/Bar/Restaurant,10303,STATEN ISLAND,"STATEN ISLAND, NY",40.626026,-74.17672214,26
377,Club/Bar/Restaurant,10013,NEW YORK,"MANHATTAN, NY",40.71574278,-74.00824269,26
378,Club/Bar/Restaurant,11378,MASPETH,"QUEENS, NY",40.72925895,-73.90022336,21
379,Club/Bar/Restaurant,11106,ASTORIA,"QUEENS, NY",40.76272656,-73.9269872,19
380,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.76723794,-73.91741911,?
381,Club/Bar/Restaurant,11215,,"BROOKLYN, NY",40.65780242,-73.98277206,15
382,Club/Bar/Restaurant,11372,JACKSON HEIGHTS,"QUEENS, NY",40.755483,-73.88616134,42
383,Club/Bar/Restaurant,11385,RIDGEWOOD,"QUEENS, NY",40.70145292,-73.88665032,18
384,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.75897464,-73.91899955,14
385,Club/Bar/Restaurant,11217,,"BROOKLYN, NY",40.68672159,-73.98426818,14
386,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.73240037,-73.98784396,28
387,Club/Bar/Restaurant,10027,NEW YORK,"MANHATTAN, NY",40.80854614,-73.9449372,57
388,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.70727997,-73.95387926,19
389,Club/Bar/Restaurant,10466,BRONX,"BRONX, NY",40.88674715,-73.85716662,161
390,Club/Bar/Restaurant,10453,BRONX,"BRONX, NY",40.84858654,-73.91805909,18
391,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.72844754,-73.98467686,82
392,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.7331091,-74.00339897,20
393,Club/Bar/Restaurant,11222,,"BROOKLYN, NY",40.7230555,-73.94458212,11
394,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76386068,-73.98791763,18
395,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72141089,-73.9949746,22
396,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.71085754,-73.96491072,32
397,Club/Bar/Restaurant,11369,EAST ELMHURST,"QUEENS, NY",40.76004503,-73.87836379,28
398,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.7222742,-73.9820483,15
399,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.74036888,-74.00579908,21
400,Club/Bar/Restaurant,10033,NEW YORK,"MANHATTAN, NY",40.85237109,-73.9346279,100
401,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.7138099,-73.96174926,23
402,Club/Bar/Restaurant,10016,NEW YORK,"MANHATTAN, NY",40.7455572,-73.97774741,55
403,Club/Bar/Restaurant,10025,NEW YORK,"MANHATTAN, NY",40.79892213,-73.96308729,257
404,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76233478,-73.98980224,91
405,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71763055,-73.98546215,10
406,Club/Bar/Restaurant,11233,,"BROOKLYN, NY",40.68293027,-73.93505,20
407,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72568792,-73.9776891,70
408,Club/Bar/Restaurant,10016,NEW YORK,"MANHATTAN, NY",40.74166025,-73.98108677,10
409,Club/Bar/Restaurant,10458,BRONX,"BRONX, NY",40.85652475,-73.89202173,12
410,Club/Bar/Restaurant,10309,STATEN ISLAND,"STATEN ISLAND, NY",40.52313781,-74.21623925,14
411,Club/Bar/Restaurant,10010,NEW YORK,"MANHATTAN, NY",40.73831505,-73.98561642,41
412,Club/Bar/Restaurant,10011,NEW YORK,"MANHATTAN, NY",40.73991339,-74.00079029,29
413,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.7287944,-74.00043657,23
414,Club/Bar/Restaurant,10467,BRONX,"BRONX, NY",40.87132564,-73.87703574,107
415,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71531994,-73.98988518,62
416,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76568266,-73.98364305,44
417,   Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.72115008,-73.99370114,47
418,Club/Bar/Restaurant,11231,,"BROOKLYN, NY",40.68327789,-73.99546783,37
419,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.71604975,-73.96214117,13
420,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.73506048,-74.00663215,33
421,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.61758878,-74.02955441,19
422,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.71299888,-73.96633081,85
423,Club/Bar/Restaurant,10128,NEW YORK,"MANHATTAN, NY",40.77902925,-73.95089043,17
424,Club/Bar/Restaurant,10301,STATEN ISLAND,"STATEN ISLAND, NY",40.63765525,-74.07798873,20
425,Club/Bar/Restaurant,10021,NEW YORK,"MANHATTAN, NY",40.76848584,-73.95550116,28
426,Club/Bar/Restaurant,11203,,"BROOKLYN, NY",40.65108755,-73.94447252,196
427,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72111717,-73.99421703,55
428,Club/Bar/Restaurant,10018,NEW YORK,"MANHATTAN, NY",40.75177243,-73.98462818,24
429,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.74002306,-74.00529023,18
430,Club/Bar/Restaurant,11378,MASPETH,"QUEENS, NY",40.72763258,-73.89248675,93
431,Club/Bar/Restaurant,11105,ASTORIA,"QUEENS, NY",40.77631597,-73.90145267,14
432,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76338296,-73.98673729,16
433,Club/Bar/Restaurant,10011,NEW YORK,"MANHATTAN, NY",40.74033035,-73.9924796,18
434,Club/Bar/Restaurant,10029,NEW YORK,"MANHATTAN, NY",40.79339574,-73.9404245,46
435,Club/Bar/Restaurant,11385,RIDGEWOOD,"QUEENS, NY",40.70347321,-73.8955048,20
436,Club/Bar/Restaurant,11216,,"BROOKLYN, NY",40.68186975,-73.94937197,167
437,Club/Bar/Restaurant,10301,STATEN ISLAND,"STATEN ISLAND, NY",40.63914998,-74.07565203,18
438,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76550199,-73.98746608,45
439,Club/Bar/Restaurant,10027,NEW YORK,"MANHATTAN, NY",40.82000567,-73.95887372,76
440,Club/Bar/Restaurant,10036,NEW YORK,"MANHATTAN, NY",40.76431686,-73.9957836,?
441,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.7290798,-74.00349257,10
442,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.73753336,-73.99127108,47
443,Club/Bar/Restaurant,10033,NYC,"MANHATTAN, NY",40.85180412,-73.93192829,250
444,Club/Bar/Restaurant,11217,,"BROOKLYN, NY",40.68152493,-73.97922177,39
445,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.72072702,-73.98888867,49
446,Club/Bar/Restaurant,10001,NEW YORK,"MANHATTAN, NY",40.74578928,-73.98802918,20
447,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72952612,-73.98387202,21
448,Club/Bar/Restaurant,10025,NEW YORK,"MANHATTAN, NY",40.80292804,-73.96757482,61
449,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.75779259,-73.91646706,15
450,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.73888085,-73.98904803,27
451,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72201915,-73.98344452,10
452,Club/Bar/Restaurant,10304,STATEN ISLAND,"STATEN ISLAND, NY",40.58924884,-74.1015729,30
453,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.72642799,-73.99001699,13
454,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.67350675,-73.95693444,42
455,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71838331,-73.99284643,30
456,Club/Bar/Restaurant,10022,NEW YORK,"MANHATTAN, NY",40.75550463,-73.96806713,17
457,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.7086008,-73.93767607,18
458,Club/Bar/Restaurant,11378,MASPETH,"QUEENS, NY",40.7286749,-73.90089533,10
459,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.7107541,-73.96785411,25
460,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71387984,-73.95769833,76
461,Club/Bar/Restaurant,10314,STATEN ISLAND,"STATEN ISLAND, NY",40.61301907,-74.12369864,12
462,Club/Bar/Restaurant,11233,,"BROOKLYN, NY",40.68400462,-73.93227625,18
463,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86620047,-73.92805946,98
464,Club/Bar/Restaurant,11426,BELLEROSE,"QUEENS, NY",40.73560607,-73.71632317,20
465,Club/Bar/Restaurant,11201,,"BROOKLYN, NY",40.69318384,-73.99858642,17
466,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72785198,-73.9850883,12
467,Club/Bar/Restaurant,10001,NEW YORK,"MANHATTAN, NY",40.74391735,-73.98786712,53
468,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71933772,-73.98492787,18
469,Club/Bar/Restaurant,11693,FAR ROCKAWAY,"QUEENS, NY",40.58740438,-73.80982103,28
470,Club/Bar/Restaurant,11104,SUNNYSIDE,"QUEENS, NY",40.74102858,-73.92167375,58
471,Club/Bar/Restaurant,11225,,"BROOKLYN, NY",40.65662476,-73.96009532,44
472,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.73428366,-73.99249472,14
473,Club/Bar/Restaurant,10040,NEW YORK,"MANHATTAN, NY",40.85650354,-73.93276214,28
474,Club/Bar/Restaurant,11377,WOODSIDE,"QUEENS, NY",40.74310102,-73.89741304,59
475,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.72224762,-73.98889924,33
476,Club/Bar/Restaurant,10458,BRONX,"BRONX, NY",40.86623261,-73.88615252,11
477,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.72155867,-73.98880917,28
478,Club/Bar/Restaurant,10027,NEW YORK,"MANHATTAN, NY",40.81119422,-73.94374289,11
479,Club/Bar/Restaurant,11372,JACKSON HEIGHTS,"QUEENS, NY",40.74642855,-73.8953472,355
480,Club/Bar/Restaurant,11223,,"BROOKLYN, NY",40.5983312,-73.96091877,12
481,Club/Bar/Restaurant,11237,,"BROOKLYN, NY",40.70247911,-73.92687285,80
482,Club/Bar/Restaurant,10026,NEW YORK,"MANHATTAN, NY",40.80441984,-73.95536877,20
483,Club/Bar/Restaurant,10013,NEW YORK,"MANHATTAN, NY",40.71444753,-73.99813145,42
484,Club/Bar/Restaurant,11205,,"BROOKLYN, NY",40.69313305,-73.96912113,91
485,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.7159289,-73.96191037,31
486,Club/Bar/Restaurant,11358,FLUSHING,"QUEENS, NY",40.75596635,-73.80457526,13
487,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.63131316,-74.02784198,32
488,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.76754135,-73.9120144,57
489,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72408245,-73.97885855,20
490,Club/Bar/Restaurant,11106,ASTORIA,"QUEENS, NY",40.75454927,-73.93029877,29
491,Club/Bar/Restaurant,10036,NEW YORK,"MANHATTAN, NY",40.76346859,-73.99281632,95
492,Club/Bar/Restaurant,11217,,"BROOKLYN, NY",40.68158489,-73.97696835,40
493,Club/Bar/Restaurant,11222,,"BROOKLYN, NY",40.72998331,-73.95762316,30
494,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.7215366,-73.98762948,30
495,Club/Bar/Restaurant,11218,,"BROOKLYN, NY",40.63975221,-73.96766852,25
496,Club/Bar/Restaurant,10013,NEW YORK,"MANHATTAN, NY",40.71450243,-73.99812784,12
497,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.69742251,-73.93479065,24
498,Club/Bar/Restaurant,11106,ASTORIA,"QUEENS, NY",40.75614579,-73.92879555,17
499,Club/Bar/Restaurant,10022,NEW YORK,"MANHATTAN, NY",40.7572476,-73.96828648,12
500,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.61960115,-74.02782628,12
501,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71177784,-73.95193553,22
502,Club/Bar/Restaurant,11222,,"BROOKLYN, NY",40.72099783,-73.94087523,16
503,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.7167266,-73.9589122,20
504,Club/Bar/Restaurant,11220,,"BROOKLYN, NY",40.64051333,-74.01508315,38
505,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.72228596,-73.98807308,12
506,Club/Bar/Restaurant,11222,,"BROOKLYN, NY",40.72934923,-73.95749728,10
507,Club/Bar/Restaurant,11421,WOODHAVEN,"QUEENS, NY",40.69464039,-73.84847981,90
508,Club/Bar/Restaurant,11214,,"BROOKLYN, NY",40.59915804,-73.9892546,12
509,Club/Bar/Restaurant,10040,NEW YORK,"MANHATTAN, NY",40.86049954,-73.92775111,10
510,Club/Bar/Restaurant,11105,ASTORIA,"QUEENS, NY",40.77578986,-73.90248607,70
511,Club/Bar/Restaurant,11223,,"BROOKLYN, NY",40.59812047,-73.96278419,22
512,Club/Bar/Restaurant,11385,RIDGEWOOD,"QUEENS, NY",40.70518692,-73.90619969,28
513,Club/Bar/Restaurant,10036,NEW YORK,"MANHATTAN, NY",40.75979023,-73.98792559,11
514,Club/Bar/Restaurant,11415,KEW GARDENS,"QUEENS, NY",40.70963675,-73.83002488,393
515,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.68723335,-73.95690033,91
516,Club/Bar/Restaurant,11102,ASTORIA,"QUEENS, NY",40.77298743,-73.91638663,44
517,Club/Bar/Restaurant,11231,,"BROOKLYN, NY",40.68681048,-74.00182811,12
518,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71757069,-73.99050532,75
519,Club/Bar/Restaurant,10026,NEW YORK,"MANHATTAN, NY",40.80649425,-73.95384302,28
520,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.76426695,-73.9157911,27
521,Club/Bar/Restaurant,11204,,"BROOKLYN, NY",40.61136982,-73.97348455,16
522,Club/Bar/Restaurant,11421,WOODHAVEN,"QUEENS, NY",40.68585026,-73.86501746,140
523,Club/Bar/Restaurant,10458,BRONX,"BRONX, NY",40.86627931,-73.88619945,12
524,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.70410551,-73.93390408,11
525,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.72473421,-73.98739077,23
526,Club/Bar/Restaurant,11216,,"BROOKLYN, NY",40.67386906,-73.95013149,86
527,Club/Bar/Restaurant,11230,,"BROOKLYN, NY",40.62359289,-73.97579959,14
528,Club/Bar/Restaurant,10461,BRONX,"BRONX, NY",40.84589889,-73.83154171,10
529,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71881923,-73.98712494,78
530,Club/Bar/Restaurant,10304,STATEN ISLAND,"STATEN ISLAND, NY",40.62666393,-74.07564508,19
531,Club/Bar/Restaurant,10031,NEW YORK,"MANHATTAN, NY",40.82732499,-73.94980691,27
532,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72821933,-73.98196732,11
533,Club/Bar/Restaurant,10302,STATEN ISLAND,"STATEN ISLAND, NY",40.63575526,-74.13495687,69
534,Club/Bar/Restaurant,11237,,"BROOKLYN, NY",40.70277711,-73.92938633,198
535,Club/Bar/Restaurant,10040,NEW YORK,"MANHATTAN, NY",40.86323823,-73.92692385,24
536,Club/Bar/Restaurant,10453,BRONX,"BRONX, NY",40.84861945,-73.91801929,12
537,Club/Bar/Restaurant,10021,NEW YORK,"MANHATTAN, NY",40.77075354,-73.95694015,57
538,Club/Bar/Restaurant,10026,NEW YORK,"MANHATTAN, NY",40.80150481,-73.9484719,16
539,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.7219211,-73.99003931,45
540,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.73021752,-73.98200647,12
541,Club/Bar/Restaurant,10011,NEW YORK,"MANHATTAN, NY",40.73954279,-73.99607024,15
542,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.69750288,-73.93616458,35
543,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72971389,-74.00074326,125
544,Club/Bar/Restaurant,10036,NEW YORK,"MANHATTAN, NY",40.76058323,-73.98592204,319
545,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.70773915,-73.95593125,22
546,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.62637478,-74.02987171,45
547,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.62559384,-74.02421915,20
548,Club/Bar/Restaurant,11215,,"BROOKLYN, NY",40.67115877,-73.98463595,33
549,Club/Bar/Restaurant,10023,NEW YORK,"MANHATTAN, NY",40.77811034,-73.98042649,11
550,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72986873,-73.98074374,17
551,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71990073,-73.98774162,14
552,Club/Bar/Restaurant,10065,NEW YORK,"MANHATTAN, NY",40.76148861,-73.96060645,10
553,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.67376199,-73.95686217,34
554,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86573352,-73.92748873,63
